;;1-А;;;;;;;;;;;;;;;;;;1-Б;;;;;;;;;;;;;;;;;;1-В;;;;;;;;;;;;;;;;;;1-Г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;4;11:40;"Информатика
Павлов Н.М.
ШО 1
406а, Кабинет информатики";4;11:40;"Практикум ЕГЭ по русскому языку
Шарапова Е.А.
ШО 1
201б, Кабинет РЯ и ЛИ";4;11:40;"Практикум ЕГЭ по математике (профильный уровень)
Марущенко М.И.
ШО 1
302б, Каб. математики";4;11:40;"Информатика
Павлов Н.М.
ШО 1
405а, Кабинет информатики";;;;;;;;;;4;11:40;"Практикум ЕГЭ по русскому языку
Шарапова Е.А.
ШО 1
201б, Кабинет РЯ и ЛИ";4;11:40;"Практикум ЕГЭ по математике (профильный уровень)
Марущенко М.И.
ШО 1
302б, Каб. математики";4;11:40;"Коммуникативный языковой практикум
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;4;11:40;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";4;11:40;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;;;;;;;;;;4;11:40;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";4;11:40;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Поляцко Г.А.
ШО 1
306а, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Поляцко Г.А.
ШО 1
306а, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Путилов А.О.
ШО 1
207а, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Путилов А.О.
ШО 1
207а, Каб. математики";5;12:35;"Биология
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Поляцко Г.А.
ШО 1
306а, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Поляцко Г.А.
ШО 1
306а, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Путилов А.О.
ШО 1
207а, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (базовый уровень)
Путилов А.О.
ШО 1
207а, Каб. математики";5;12:35;"Право
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;5;12:35;"Практикум ЕГЭ по русскому языку
Шарапова Е.А.
ШО 1
201б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Шарапова Е.А.
ШО 1
201б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по математике (профильный уровень)
Марущенко М.И.
ШО 1
302б, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (профильный уровень)
Марущенко М.И.
ШО 1
302б, Каб. математики";5;12:35;"Физика
Антонова В.В.
ШО 1
305а, Кабинет физики";;;;5;12:35;"Практикум ЕГЭ по русскому языку
Шарапова Е.А.
ШО 1
201б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Шарапова Е.А.
ШО 1
201б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по математике (профильный уровень)
Марущенко М.И.
ШО 1
302б, Каб. математики";5;12:35;"Практикум ЕГЭ по математике (профильный уровень)
Марущенко М.И.
ШО 1
302б, Каб. математики";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;;;;5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";5;12:35;"Практикум ЕГЭ по русскому языку
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6;13:40;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";6;13:40;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";6;13:40;"Химия
Прилипко Е.В.
ШО 1
402а, Кабинет химии";;;;6;13:40;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";6;13:40;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";6;13:40;"Обществознание
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6;13:40;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";6;13:40;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";6;13:40;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";6;13:40;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";6;13:40;"Информатика
Павлов Н.М.
ШО 1
406а, Кабинет информатики";;;;6;13:40;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";6;13:40;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";6;13:40;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";6;13:40;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6;13:40;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";6;13:40;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";;;;;;;6;13:40;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";6;13:40;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";6;13:40;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;6;13:40;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";;;;;;;;;;;;;6;13:40;"Практикум ЕГЭ по информатике
Дорохова Л.Е.
ШО 1
405аЛаб, Лаборатория информатики";;;;6;13:40;"Практикум ЕГЭ по истории
Багдасарян А.Б.
ШО 1
305б, Каб. истории и общ.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;6;13:40;"Практикум ЕГЭ по физике
Антонова В.В.
ШО 1
305а, Кабинет физики";;;;6;13:40;"Практикум ЕГЭ по физике
Антонова В.В.
ШО 1
305а, Кабинет физики";;;;;;;;;;6;13:40;"Практикум ЕГЭ по истории
Багдасарян А.Б.
ШО 1
407а2, Кабинет АЯ";;;;6;13:40;"Практикум ЕГЭ по литературе
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;6;13:40;"Практикум ЕГЭ по литературе
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;6;13:40;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;6;13:40;"Практикум ЕГЭ по литературе
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;6;13:40;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;6;13:40;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;;;;;;;6;13:40;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;7;14:45;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";7;14:45;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";7;14:45;"Литература
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;7;14:45;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";7;14:45;"Практикум ЕГЭ по обществознанию
Багдасарян А.Б.
ШО 1
307б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";7;14:45;"Физическая культура
Куликов А.И.
ШО 1
С/з бол. (203), Спортивный зал большой";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;7;14:45;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";7;14:45;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";7;14:45;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";7;14:45;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";;;;;;;7;14:45;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";7;14:45;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";7;14:45;"Практикум ЕГЭ по информатике
Павлов Н.М.
ШО 1
406а, Кабинет информатики";7;14:45;"Практикум ЕГЭ по английскому языку
Калашникова Е.А.
ШО 1
201а, Кабинет АЯ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;7;14:45;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";7;14:45;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";;;;;;;7;14:45;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";7;14:45;"Практикум ЕГЭ по обществознанию
Симахина Т.А.
ШО 1
305б, Каб. истории и общ.";7;14:45;"Практикум ЕГЭ по биологии
Лукоянова Н.М.
ШО 1
407б, Кабинет биологии";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;7;14:45;"Практикум ЕГЭ по английскому языку
Тропина С.С.
ШО 1
407а1, Кабинет АЯ";;;;;;;;;;;;;7;14:45;"Практикум ЕГЭ по информатике
Дорохова Л.Е.
ШО 1
405аЛаб, Лаборатория информатики";;;;7;14:45;"Практикум ЕГЭ по истории
Багдасарян А.Б.
ШО 1
305б, Каб. истории и общ.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;7;14:45;"Практикум ЕГЭ по физике
Антонова В.В.
ШО 1
305а, Кабинет физики";;;;7;14:45;"Практикум ЕГЭ по физике
Антонова В.В.
ШО 1
305а, Кабинет физики";;;;;;;;;;7;14:45;"Практикум ЕГЭ по истории
Багдасарян А.Б.
ШО 1
407а2, Кабинет АЯ";;;;7;14:45;"Практикум ЕГЭ по литературе
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;7;14:45;"Практикум ЕГЭ по литературе
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;7;14:45;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;7;14:45;"Практикум ЕГЭ по литературе
Субботина Л.Ю.
ШО 1
207б, Кабинет РЯ и ЛИ";;;;7;14:45;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;7;14:45;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;;;;;;;7;14:45;"Практикум ЕГЭ по биологии
Хабарова Е.А.
ШО 1
401б, Каб. биологии, Медицинский класс";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Вне ОО Акопов Тимур Энальевич;;;;;;;;;;;;;;;;;;Вне ОО Ванчуркин Илья Антонович;;;;;;;;;;;;;;;;;;Вне ОО Калита Максим Алексеевич;;;;;;;;;;;;;;;;;;Вне ОО Калита Ника Алексеевна;;;;;;;;;;;;;;;;;;Вне ОО Лангборт Дарья Григорьевна;;;;;;;;;;;;;;;;;;Вне ОО Лангборт Максим Григорьевич;;;;;;;;;;;;;;;;;;Вне ОО Ларина Аэлита Антоновна;;;;;;;;;;;;;;;;;;Вне ОО Малахова Варвара Сергеевна;;;;;;;;;;;;;;;;;;Вне ОО Малахова Мария Сергеевна;;;;;;;;;;;;;;;;;;Вне ОО Раздобудько Полина Анатольевна;;;;;;;;;;;;;;;;;;Вне ОО Флерчак Мария Юрьевна;;;;;;;;;;;;;;;;;
;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;;Понедельник;;;Вторник;;;Среда;;;Четверг;;;Пятница;;;Суббота;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
